uuid,Keywords,label
0,cardiac troponins; cardiovascular disease; tobacco,1
1587,cardiac troponins; cardiovascular disease; tobacco,1
1588,cardiac troponins; cardiovascular disease; tobacco,1
1589,cardiac troponins; cardiovascular disease; tobacco,1
1590,cardiac troponins; cardiovascular disease; tobacco,0
1591,cardiac troponins; cardiovascular disease; tobacco,0
1592,cardiac troponins; cardiovascular disease; tobacco,0
1593,cardiac troponins; cardiovascular disease; tobacco,0
1594,cardiac troponins; cardiovascular disease; tobacco,0
1595,cardiac troponins; cardiovascular disease; tobacco,0
1596,cardiac troponins; cardiovascular disease; tobacco,1
1597,cardiac troponins; cardiovascular disease; tobacco,1
1598,cardiac troponins; cardiovascular disease; tobacco,1
1599,cardiac troponins; cardiovascular disease; tobacco,1
1600,cardiac troponins; cardiovascular disease; tobacco,1
1601,cardiac troponins; cardiovascular disease; tobacco,1
1602,cardiac troponins; cardiovascular disease; tobacco,0
1603,cardiac troponins; cardiovascular disease; tobacco,1
1604,cardiac troponins; cardiovascular disease; tobacco,0
1605,cardiac troponins; cardiovascular disease; tobacco,1
1606,cardiac troponins; cardiovascular disease; tobacco,0
1607,cardiac troponins; cardiovascular disease; tobacco,1
1608,cardiac troponins; cardiovascular disease; tobacco,0
1609,cardiac troponins; cardiovascular disease; tobacco,0
1610,cardiac troponins; cardiovascular disease; tobacco,1
1611,cardiac troponins; cardiovascular disease; tobacco,0
1612,cardiac troponins; cardiovascular disease; tobacco,1
1613,cardiac troponins; cardiovascular disease; tobacco,0
1614,cardiac troponins; cardiovascular disease; tobacco,0
1615,cardiac troponins; cardiovascular disease; tobacco,0
1616,cardiac troponins; cardiovascular disease; tobacco,0
1617,cardiac troponins; cardiovascular disease; tobacco,1
1618,cardiac troponins; cardiovascular disease; tobacco,1
1619,cardiac troponins; cardiovascular disease; tobacco,0
1620,cardiac troponins; cardiovascular disease; tobacco,1
1621,cardiac troponins; cardiovascular disease; tobacco,0
1622,cardiac troponins; cardiovascular disease; tobacco,0
1623,cardiac troponins; cardiovascular disease; tobacco,0
1624,cardiac troponins; cardiovascular disease; tobacco,0
1625,cardiac troponins; cardiovascular disease; tobacco,0
1626,cardiac troponins; cardiovascular disease; tobacco,0
1627,cardiac troponins; cardiovascular disease; tobacco,1
1628,cardiac troponins; cardiovascular disease; tobacco,0
1629,cardiac troponins; cardiovascular disease; tobacco,1
1630,cardiac troponins; cardiovascular disease; tobacco,1
1631,cardiac troponins; cardiovascular disease; tobacco,0
1632,cardiac troponins; cardiovascular disease; tobacco,1
1633,cardiac troponins; cardiovascular disease; tobacco,1
1634,cardiac troponins; cardiovascular disease; tobacco,0
1635,cardiac troponins; cardiovascular disease; tobacco,1
1636,cardiac troponins; cardiovascular disease; tobacco,0
1637,cardiac troponins; cardiovascular disease; tobacco,0
1638,cardiac troponins; cardiovascular disease; tobacco,0
1639,cardiac troponins; cardiovascular disease; tobacco,1
1640,cardiac troponins; cardiovascular disease; tobacco,1
1641,cardiac troponins; cardiovascular disease; tobacco,1
1642,cardiac troponins; cardiovascular disease; tobacco,0
1643,cardiac troponins; cardiovascular disease; tobacco,0
1644,cardiac troponins; cardiovascular disease; tobacco,1
1645,cardiac troponins; cardiovascular disease; tobacco,0
1646,cardiac troponins; cardiovascular disease; tobacco,0
1647,cardiac troponins; cardiovascular disease; tobacco,1
1648,cardiac troponins; cardiovascular disease; tobacco,0
1649,cardiac troponins; cardiovascular disease; tobacco,1
1650,cardiac troponins; cardiovascular disease; tobacco,0
1651,cardiac troponins; cardiovascular disease; tobacco,1
1652,cardiac troponins; cardiovascular disease; tobacco,0
1653,cardiac troponins; cardiovascular disease; tobacco,0
1654,cardiac troponins; cardiovascular disease; tobacco,1
1655,cardiac troponins; cardiovascular disease; tobacco,0
1656,cardiac troponins; cardiovascular disease; tobacco,0
1657,cardiac troponins; cardiovascular disease; tobacco,1
1658,cardiac troponins; cardiovascular disease; tobacco,0
1659,cardiac troponins; cardiovascular disease; tobacco,1
1660,cardiac troponins; cardiovascular disease; tobacco,1
1661,cardiac troponins; cardiovascular disease; tobacco,0
1662,cardiac troponins; cardiovascular disease; tobacco,1
1663,cardiac troponins; cardiovascular disease; tobacco,1
1664,cardiac troponins; cardiovascular disease; tobacco,0
1665,cardiac troponins; cardiovascular disease; tobacco,0
1666,cardiac troponins; cardiovascular disease; tobacco,0
1667,cardiac troponins; cardiovascular disease; tobacco,0
1668,cardiac troponins; cardiovascular disease; tobacco,0
1669,cardiac troponins; cardiovascular disease; tobacco,0
1670,cardiac troponins; cardiovascular disease; tobacco,0
1671,cardiac troponins; cardiovascular disease; tobacco,1
1672,cardiac troponins; cardiovascular disease; tobacco,1
1673,cardiac troponins; cardiovascular disease; tobacco,0
1674,cardiac troponins; cardiovascular disease; tobacco,0
1675,cardiac troponins; cardiovascular disease; tobacco,0
1676,cardiac troponins; cardiovascular disease; tobacco,0
1677,cardiac troponins; cardiovascular disease; tobacco,0
1678,cardiac troponins; cardiovascular disease; tobacco,0
1679,cardiac troponins; cardiovascular disease; tobacco,0
1680,cardiac troponins; cardiovascular disease; tobacco,1
1681,cardiac troponins; cardiovascular disease; tobacco,0
1682,cardiac troponins; cardiovascular disease; tobacco,0
1683,cardiac troponins; cardiovascular disease; tobacco,0
1684,cardiac troponins; cardiovascular disease; tobacco,0
1685,cardiac troponins; cardiovascular disease; tobacco,1
1686,cardiac troponins; cardiovascular disease; tobacco,1
1687,cardiac troponins; cardiovascular disease; tobacco,1
1688,cardiac troponins; cardiovascular disease; tobacco,1
1689,cardiac troponins; cardiovascular disease; tobacco,0
1690,cardiac troponins; cardiovascular disease; tobacco,1
1691,cardiac troponins; cardiovascular disease; tobacco,0
1692,cardiac troponins; cardiovascular disease; tobacco,0
1693,cardiac troponins; cardiovascular disease; tobacco,0
1694,cardiac troponins; cardiovascular disease; tobacco,1
1695,cardiac troponins; cardiovascular disease; tobacco,1
1696,cardiac troponins; cardiovascular disease; tobacco,0
1697,cardiac troponins; cardiovascular disease; tobacco,0
1698,cardiac troponins; cardiovascular disease; tobacco,0
1699,cardiac troponins; cardiovascular disease; tobacco,1
1700,cardiac troponins; cardiovascular disease; tobacco,0
1701,cardiac troponins; cardiovascular disease; tobacco,1
1702,cardiac troponins; cardiovascular disease; tobacco,0
1703,cardiac troponins; cardiovascular disease; tobacco,1
1704,cardiac troponins; cardiovascular disease; tobacco,1
1705,cardiac troponins; cardiovascular disease; tobacco,1
1706,cardiac troponins; cardiovascular disease; tobacco,1
1707,cardiac troponins; cardiovascular disease; tobacco,1
1708,cardiac troponins; cardiovascular disease; tobacco,1
1709,cardiac troponins; cardiovascular disease; tobacco,1
1710,cardiac troponins; cardiovascular disease; tobacco,0
1711,cardiac troponins; cardiovascular disease; tobacco,1
1712,cardiac troponins; cardiovascular disease; tobacco,1
1713,cardiac troponins; cardiovascular disease; tobacco,0
1714,cardiac troponins; cardiovascular disease; tobacco,0
1715,cardiac troponins; cardiovascular disease; tobacco,0
1716,cardiac troponins; cardiovascular disease; tobacco,1
1717,cardiac troponins; cardiovascular disease; tobacco,0
1718,cardiac troponins; cardiovascular disease; tobacco,0
1719,cardiac troponins; cardiovascular disease; tobacco,1
1720,cardiac troponins; cardiovascular disease; tobacco,0
1721,cardiac troponins; cardiovascular disease; tobacco,1
1722,cardiac troponins; cardiovascular disease; tobacco,0
1723,cardiac troponins; cardiovascular disease; tobacco,0
1724,cardiac troponins; cardiovascular disease; tobacco,1
1725,cardiac troponins; cardiovascular disease; tobacco,0
1726,cardiac troponins; cardiovascular disease; tobacco,1
1727,cardiac troponins; cardiovascular disease; tobacco,1
1728,cardiac troponins; cardiovascular disease; tobacco,1
1729,cardiac troponins; cardiovascular disease; tobacco,0
1730,cardiac troponins; cardiovascular disease; tobacco,0
1731,cardiac troponins; cardiovascular disease; tobacco,0
1732,cardiac troponins; cardiovascular disease; tobacco,1
1733,cardiac troponins; cardiovascular disease; tobacco,1
1734,cardiac troponins; cardiovascular disease; tobacco,0
1735,cardiac troponins; cardiovascular disease; tobacco,1
1736,cardiac troponins; cardiovascular disease; tobacco,0
1737,cardiac troponins; cardiovascular disease; tobacco,1
1738,cardiac troponins; cardiovascular disease; tobacco,1
1739,cardiac troponins; cardiovascular disease; tobacco,0
1740,cardiac troponins; cardiovascular disease; tobacco,0
1741,cardiac troponins; cardiovascular disease; tobacco,0
1742,cardiac troponins; cardiovascular disease; tobacco,1
1743,cardiac troponins; cardiovascular disease; tobacco,1
1744,cardiac troponins; cardiovascular disease; tobacco,0
1745,cardiac troponins; cardiovascular disease; tobacco,1
1746,cardiac troponins; cardiovascular disease; tobacco,0
1747,cardiac troponins; cardiovascular disease; tobacco,0
1748,cardiac troponins; cardiovascular disease; tobacco,0
1749,cardiac troponins; cardiovascular disease; tobacco,1
1750,cardiac troponins; cardiovascular disease; tobacco,1
1751,cardiac troponins; cardiovascular disease; tobacco,0
1752,cardiac troponins; cardiovascular disease; tobacco,0
1753,cardiac troponins; cardiovascular disease; tobacco,1
1754,cardiac troponins; cardiovascular disease; tobacco,0
1755,cardiac troponins; cardiovascular disease; tobacco,0
1756,cardiac troponins; cardiovascular disease; tobacco,0
1757,cardiac troponins; cardiovascular disease; tobacco,1
1758,cardiac troponins; cardiovascular disease; tobacco,0
1759,cardiac troponins; cardiovascular disease; tobacco,1
1760,cardiac troponins; cardiovascular disease; tobacco,1
1761,cardiac troponins; cardiovascular disease; tobacco,1
1762,cardiac troponins; cardiovascular disease; tobacco,0
1763,cardiac troponins; cardiovascular disease; tobacco,1
1764,cardiac troponins; cardiovascular disease; tobacco,0
1765,cardiac troponins; cardiovascular disease; tobacco,1
1766,cardiac troponins; cardiovascular disease; tobacco,1
1767,cardiac troponins; cardiovascular disease; tobacco,0
1768,cardiac troponins; cardiovascular disease; tobacco,0
1769,cardiac troponins; cardiovascular disease; tobacco,0
1770,cardiac troponins; cardiovascular disease; tobacco,0
1771,cardiac troponins; cardiovascular disease; tobacco,0
1772,cardiac troponins; cardiovascular disease; tobacco,1
1773,cardiac troponins; cardiovascular disease; tobacco,1
1774,cardiac troponins; cardiovascular disease; tobacco,1
1775,cardiac troponins; cardiovascular disease; tobacco,0
1776,cardiac troponins; cardiovascular disease; tobacco,0
1777,cardiac troponins; cardiovascular disease; tobacco,1
1778,cardiac troponins; cardiovascular disease; tobacco,0
1779,cardiac troponins; cardiovascular disease; tobacco,0
1780,cardiac troponins; cardiovascular disease; tobacco,1
1781,cardiac troponins; cardiovascular disease; tobacco,0
1782,cardiac troponins; cardiovascular disease; tobacco,0
1783,cardiac troponins; cardiovascular disease; tobacco,1
1784,cardiac troponins; cardiovascular disease; tobacco,0
1785,cardiac troponins; cardiovascular disease; tobacco,1
1786,cardiac troponins; cardiovascular disease; tobacco,1
1787,cardiac troponins; cardiovascular disease; tobacco,0
1788,cardiac troponins; cardiovascular disease; tobacco,1
1789,cardiac troponins; cardiovascular disease; tobacco,1
1790,cardiac troponins; cardiovascular disease; tobacco,1
1791,cardiac troponins; cardiovascular disease; tobacco,0
1792,cardiac troponins; cardiovascular disease; tobacco,1
1793,cardiac troponins; cardiovascular disease; tobacco,0
1794,cardiac troponins; cardiovascular disease; tobacco,0
1795,cardiac troponins; cardiovascular disease; tobacco,1
1796,cardiac troponins; cardiovascular disease; tobacco,0
1797,cardiac troponins; cardiovascular disease; tobacco,0
1798,cardiac troponins; cardiovascular disease; tobacco,1
1799,cardiac troponins; cardiovascular disease; tobacco,1
1800,cardiac troponins; cardiovascular disease; tobacco,0
1801,cardiac troponins; cardiovascular disease; tobacco,1
1802,cardiac troponins; cardiovascular disease; tobacco,1
1803,cardiac troponins; cardiovascular disease; tobacco,1
1804,cardiac troponins; cardiovascular disease; tobacco,0
1805,cardiac troponins; cardiovascular disease; tobacco,1
1806,cardiac troponins; cardiovascular disease; tobacco,0
1807,cardiac troponins; cardiovascular disease; tobacco,0
1808,cardiac troponins; cardiovascular disease; tobacco,0
1809,cardiac troponins; cardiovascular disease; tobacco,1
1810,cardiac troponins; cardiovascular disease; tobacco,1
1811,cardiac troponins; cardiovascular disease; tobacco,1
1812,cardiac troponins; cardiovascular disease; tobacco,1
1813,cardiac troponins; cardiovascular disease; tobacco,1
1814,cardiac troponins; cardiovascular disease; tobacco,0
1815,cardiac troponins; cardiovascular disease; tobacco,1
1816,cardiac troponins; cardiovascular disease; tobacco,0
1817,cardiac troponins; cardiovascular disease; tobacco,1
1818,cardiac troponins; cardiovascular disease; tobacco,0
1819,cardiac troponins; cardiovascular disease; tobacco,1
1820,cardiac troponins; cardiovascular disease; tobacco,0
1821,cardiac troponins; cardiovascular disease; tobacco,0
1822,cardiac troponins; cardiovascular disease; tobacco,0
1823,cardiac troponins; cardiovascular disease; tobacco,1
1824,cardiac troponins; cardiovascular disease; tobacco,0
1825,cardiac troponins; cardiovascular disease; tobacco,0
1826,cardiac troponins; cardiovascular disease; tobacco,0
1827,cardiac troponins; cardiovascular disease; tobacco,1
1828,cardiac troponins; cardiovascular disease; tobacco,1
1829,cardiac troponins; cardiovascular disease; tobacco,1
1830,cardiac troponins; cardiovascular disease; tobacco,0
1831,cardiac troponins; cardiovascular disease; tobacco,1
1832,cardiac troponins; cardiovascular disease; tobacco,0
1833,cardiac troponins; cardiovascular disease; tobacco,1
1834,cardiac troponins; cardiovascular disease; tobacco,1
1835,cardiac troponins; cardiovascular disease; tobacco,1
1836,cardiac troponins; cardiovascular disease; tobacco,0
1837,cardiac troponins; cardiovascular disease; tobacco,1
1838,cardiac troponins; cardiovascular disease; tobacco,0
1839,cardiac troponins; cardiovascular disease; tobacco,0
1840,cardiac troponins; cardiovascular disease; tobacco,0
1841,cardiac troponins; cardiovascular disease; tobacco,1
1842,cardiac troponins; cardiovascular disease; tobacco,1
1843,cardiac troponins; cardiovascular disease; tobacco,0
1844,cardiac troponins; cardiovascular disease; tobacco,0
1845,cardiac troponins; cardiovascular disease; tobacco,1
1846,cardiac troponins; cardiovascular disease; tobacco,1
1847,cardiac troponins; cardiovascular disease; tobacco,1
1848,cardiac troponins; cardiovascular disease; tobacco,0
1849,cardiac troponins; cardiovascular disease; tobacco,0
1850,cardiac troponins; cardiovascular disease; tobacco,0
1851,cardiac troponins; cardiovascular disease; tobacco,0
1852,cardiac troponins; cardiovascular disease; tobacco,1
1853,cardiac troponins; cardiovascular disease; tobacco,1
1854,cardiac troponins; cardiovascular disease; tobacco,0
1855,cardiac troponins; cardiovascular disease; tobacco,1
1856,cardiac troponins; cardiovascular disease; tobacco,0
1857,cardiac troponins; cardiovascular disease; tobacco,0
1858,cardiac troponins; cardiovascular disease; tobacco,0
1859,cardiac troponins; cardiovascular disease; tobacco,1
1860,cardiac troponins; cardiovascular disease; tobacco,0
1861,cardiac troponins; cardiovascular disease; tobacco,1
1862,cardiac troponins; cardiovascular disease; tobacco,0
1863,cardiac troponins; cardiovascular disease; tobacco,1
1864,cardiac troponins; cardiovascular disease; tobacco,0
1865,cardiac troponins; cardiovascular disease; tobacco,0
1866,cardiac troponins; cardiovascular disease; tobacco,1
1867,cardiac troponins; cardiovascular disease; tobacco,1
1868,cardiac troponins; cardiovascular disease; tobacco,1
1869,cardiac troponins; cardiovascular disease; tobacco,1
1870,cardiac troponins; cardiovascular disease; tobacco,1
1871,cardiac troponins; cardiovascular disease; tobacco,0
1872,cardiac troponins; cardiovascular disease; tobacco,0
1873,cardiac troponins; cardiovascular disease; tobacco,0
1874,cardiac troponins; cardiovascular disease; tobacco,1
1875,cardiac troponins; cardiovascular disease; tobacco,0
1876,cardiac troponins; cardiovascular disease; tobacco,0
1877,cardiac troponins; cardiovascular disease; tobacco,0
1878,cardiac troponins; cardiovascular disease; tobacco,1
1879,cardiac troponins; cardiovascular disease; tobacco,1
1880,cardiac troponins; cardiovascular disease; tobacco,1
1881,cardiac troponins; cardiovascular disease; tobacco,0
1882,cardiac troponins; cardiovascular disease; tobacco,1
1883,cardiac troponins; cardiovascular disease; tobacco,0
1884,cardiac troponins; cardiovascular disease; tobacco,1
1885,cardiac troponins; cardiovascular disease; tobacco,1
1886,cardiac troponins; cardiovascular disease; tobacco,0
1887,cardiac troponins; cardiovascular disease; tobacco,1
1888,cardiac troponins; cardiovascular disease; tobacco,0
1889,cardiac troponins; cardiovascular disease; tobacco,1
1890,cardiac troponins; cardiovascular disease; tobacco,1
1891,cardiac troponins; cardiovascular disease; tobacco,0
1892,cardiac troponins; cardiovascular disease; tobacco,0
1893,cardiac troponins; cardiovascular disease; tobacco,1
1894,cardiac troponins; cardiovascular disease; tobacco,0
1895,cardiac troponins; cardiovascular disease; tobacco,1
1896,cardiac troponins; cardiovascular disease; tobacco,0
1897,cardiac troponins; cardiovascular disease; tobacco,0
1898,cardiac troponins; cardiovascular disease; tobacco,1
1899,cardiac troponins; cardiovascular disease; tobacco,0
1900,cardiac troponins; cardiovascular disease; tobacco,0
1901,cardiac troponins; cardiovascular disease; tobacco,1
1902,cardiac troponins; cardiovascular disease; tobacco,1
1903,cardiac troponins; cardiovascular disease; tobacco,1
1904,cardiac troponins; cardiovascular disease; tobacco,0
1905,cardiac troponins; cardiovascular disease; tobacco,0
1906,cardiac troponins; cardiovascular disease; tobacco,0
1907,cardiac troponins; cardiovascular disease; tobacco,0
1908,cardiac troponins; cardiovascular disease; tobacco,0
1909,cardiac troponins; cardiovascular disease; tobacco,0
1910,cardiac troponins; cardiovascular disease; tobacco,1
1911,cardiac troponins; cardiovascular disease; tobacco,1
1912,cardiac troponins; cardiovascular disease; tobacco,0
1913,cardiac troponins; cardiovascular disease; tobacco,1
1914,cardiac troponins; cardiovascular disease; tobacco,0
1915,cardiac troponins; cardiovascular disease; tobacco,0
1916,cardiac troponins; cardiovascular disease; tobacco,1
1917,cardiac troponins; cardiovascular disease; tobacco,0
1918,cardiac troponins; cardiovascular disease; tobacco,1
1919,cardiac troponins; cardiovascular disease; tobacco,0
1920,cardiac troponins; cardiovascular disease; tobacco,1
1921,cardiac troponins; cardiovascular disease; tobacco,0
1922,cardiac troponins; cardiovascular disease; tobacco,0
1923,cardiac troponins; cardiovascular disease; tobacco,0
1924,cardiac troponins; cardiovascular disease; tobacco,1
1925,cardiac troponins; cardiovascular disease; tobacco,1
1926,cardiac troponins; cardiovascular disease; tobacco,0
1927,cardiac troponins; cardiovascular disease; tobacco,1
1928,cardiac troponins; cardiovascular disease; tobacco,1
1929,cardiac troponins; cardiovascular disease; tobacco,0
1930,cardiac troponins; cardiovascular disease; tobacco,1
1931,cardiac troponins; cardiovascular disease; tobacco,1
1932,cardiac troponins; cardiovascular disease; tobacco,0
1933,cardiac troponins; cardiovascular disease; tobacco,1
1934,cardiac troponins; cardiovascular disease; tobacco,0
1935,cardiac troponins; cardiovascular disease; tobacco,0
1936,cardiac troponins; cardiovascular disease; tobacco,0
1937,cardiac troponins; cardiovascular disease; tobacco,0
1938,cardiac troponins; cardiovascular disease; tobacco,0
1939,cardiac troponins; cardiovascular disease; tobacco,1
1940,cardiac troponins; cardiovascular disease; tobacco,0
1941,cardiac troponins; cardiovascular disease; tobacco,1
1942,cardiac troponins; cardiovascular disease; tobacco,0
1943,cardiac troponins; cardiovascular disease; tobacco,0
1944,cardiac troponins; cardiovascular disease; tobacco,0
1945,cardiac troponins; cardiovascular disease; tobacco,0
1946,cardiac troponins; cardiovascular disease; tobacco,1
1947,cardiac troponins; cardiovascular disease; tobacco,1
1948,cardiac troponins; cardiovascular disease; tobacco,0
1949,cardiac troponins; cardiovascular disease; tobacco,0
1950,cardiac troponins; cardiovascular disease; tobacco,0
1951,cardiac troponins; cardiovascular disease; tobacco,0
1952,cardiac troponins; cardiovascular disease; tobacco,0
1953,cardiac troponins; cardiovascular disease; tobacco,1
1954,cardiac troponins; cardiovascular disease; tobacco,1
1955,cardiac troponins; cardiovascular disease; tobacco,1
1956,cardiac troponins; cardiovascular disease; tobacco,0
1957,cardiac troponins; cardiovascular disease; tobacco,1
1958,cardiac troponins; cardiovascular disease; tobacco,0
1959,cardiac troponins; cardiovascular disease; tobacco,0
1960,cardiac troponins; cardiovascular disease; tobacco,0
1961,cardiac troponins; cardiovascular disease; tobacco,0
1962,cardiac troponins; cardiovascular disease; tobacco,0
1963,cardiac troponins; cardiovascular disease; tobacco,1
1964,cardiac troponins; cardiovascular disease; tobacco,1
1965,cardiac troponins; cardiovascular disease; tobacco,0
1966,cardiac troponins; cardiovascular disease; tobacco,0
1967,cardiac troponins; cardiovascular disease; tobacco,1
1968,cardiac troponins; cardiovascular disease; tobacco,1
1969,cardiac troponins; cardiovascular disease; tobacco,0
1970,cardiac troponins; cardiovascular disease; tobacco,1
1971,cardiac troponins; cardiovascular disease; tobacco,1
1972,cardiac troponins; cardiovascular disease; tobacco,1
1973,cardiac troponins; cardiovascular disease; tobacco,1
1974,cardiac troponins; cardiovascular disease; tobacco,1
1975,cardiac troponins; cardiovascular disease; tobacco,1
1976,cardiac troponins; cardiovascular disease; tobacco,1
1977,cardiac troponins; cardiovascular disease; tobacco,0
1978,cardiac troponins; cardiovascular disease; tobacco,0
1979,cardiac troponins; cardiovascular disease; tobacco,0
1980,cardiac troponins; cardiovascular disease; tobacco,1
1981,cardiac troponins; cardiovascular disease; tobacco,0
1982,cardiac troponins; cardiovascular disease; tobacco,1
1983,cardiac troponins; cardiovascular disease; tobacco,0
1984,cardiac troponins; cardiovascular disease; tobacco,1
1985,cardiac troponins; cardiovascular disease; tobacco,0
1986,cardiac troponins; cardiovascular disease; tobacco,1
1987,cardiac troponins; cardiovascular disease; tobacco,0
1988,cardiac troponins; cardiovascular disease; tobacco,1
1989,cardiac troponins; cardiovascular disease; tobacco,1
1990,cardiac troponins; cardiovascular disease; tobacco,0
1991,cardiac troponins; cardiovascular disease; tobacco,0
1992,cardiac troponins; cardiovascular disease; tobacco,0
1993,cardiac troponins; cardiovascular disease; tobacco,1
1994,cardiac troponins; cardiovascular disease; tobacco,1
1995,cardiac troponins; cardiovascular disease; tobacco,0
1996,cardiac troponins; cardiovascular disease; tobacco,1
1997,cardiac troponins; cardiovascular disease; tobacco,1
1998,cardiac troponins; cardiovascular disease; tobacco,1
1999,cardiac troponins; cardiovascular disease; tobacco,1
